eid,season,week,Home,Away,HomeScore,AwayScore,Day,Time,Favorite,Underdog,Spread
2016112002,2016,11,DAL,BAL,27,17,Sun,1:00,DAL,BAL,-7
2016112003,2016,11,DET,JAX,26,19,Sun,1:00,DET,JAC,-5.5
2016112004,2016,11,IND,TEN,24,17,Sun,1:00,IND,TEN,-3
2016112000,2016,11,CIN,BUF,12,16,Sun,1:00,CIN,BUF,-2.5
2016112005,2016,11,KC,TB,17,19,Sun,1:00,KC,TB,-7
2016112006,2016,11,MIN,ARI,30,24,Sun,1:00,MIN,ARI,-2
2016112007,2016,11,NYG,CHI,22,16,Sun,1:00,NYG,CHI,-7
2016112008,2016,11,LA,MIA,10,14,Sun,4:05,MIA,LA,-1
2016112009,2016,11,SF,NE,17,30,Sun,4:25,NE,SF,-11.5
2016112010,2016,11,SEA,PHI,26,15,Sun,4:25,SEA,PHI,-6.5
2016112011,2016,11,WAS,GB,42,24,Sun,8:30,WAS,GB,-3
2016112100,2016,11,OAK,HOU,27,20,Mon,8:30,OAK,HOU,-6.5
2016112400,2016,12,DET,MIN,16,13,Thu,12:30,DET,MIN,-1.5
2016112401,2016,12,DAL,WAS,31,26,Thu,4:30,DAL,WAS,-6
2016112402,2016,12,IND,PIT,7,28,Thu,8:30,PIT,IND,-8
2016112703,2016,12,CHI,TEN,21,27,Sun,1:00,TEN,CHI,-6
2016112702,2016,12,BUF,JAX,28,21,Sun,1:00,BUF,JAC,-8.5
2016112701,2016,12,BAL,CIN,19,14,Sun,1:00,BAL,CIN,-3.5
2016112700,2016,12,ATL,ARI,38,19,Sun,1:00,ATL,ARI,-4
2016112704,2016,12,CLE,NYG,13,27,Sun,1:00,NYG,CLE,-6.5
2016112705,2016,12,HOU,SD,13,21,Sun,1:00,SD,HOU,-2.5
2016112706,2016,12,MIA,SF,31,24,Sun,1:00,MIA,SF,-7
2016112707,2016,12,NO,LA,49,21,Sun,1:00,NO,LA,-8
2016112708,2016,12,TB,SEA,14,5,Sun,4:05,SEA,TB,-5.5
2016112710,2016,12,OAK,CAR,35,32,Sun,4:25,OAK,CAR,-3.5
2016112711,2016,12,NYJ,NE,17,22,Sun,4:25,NE,NYJ,-9.5
2016112709,2016,12,DEN,KC,27,30,Sun,8:30,DEN,KC,-3.5
2016112800,2016,12,PHI,GB,13,27,Mon,8:30,PHI,GB,-4
2016120100,2016,13,MIN,DAL,15,17,Thu,8:25,DAL,MIN,-3
2016120400,2016,13,ATL,KC,28,29,Sun,1:00,ATL,KC,-5
2016120401,2016,13,BAL,MIA,38,6,Sun,1:00,BAL,MIA,-3.5
2016120402,2016,13,CHI,SF,26,6,Sun,1:00,SF,CHI,-1
2016120403,2016,13,CIN,PHI,32,14,Sun,1:00,CIN,PHI,-1.5
2016120404,2016,13,GB,HOU,21,13,Sun,1:00,GB,HOU,-7
2016120405,2016,13,JAX,DEN,10,20,Sun,1:00,DEN,JAC,-3.5
2016120406,2016,13,NE,LA,26,10,Sun,1:00,NE,LA,-13.5
2016120407,2016,13,NO,DET,13,28,Sun,1:00,NO,DET,-6.5
2016120408,2016,13,OAK,BUF,38,24,Sun,4:05,OAK,BUF,-3
2016120409,2016,13,ARI,WAS,31,23,Sun,4:25,ARI,WAS,-2.5
2016120410,2016,13,PIT,NYG,24,14,Sun,4:25,PIT,NYG,-6.5
2016120411,2016,13,SD,TB,21,28,Sun,4:25,SD,TB,-3.5
2016120412,2016,13,SEA,CAR,40,7,Sun,8:30,SEA,CAR,-8.5
2016120500,2016,13,NYJ,IND,10,41,Mon,8:30,NYJ,IND,-1
2016120800,2016,14,KC,OAK,21,13,Thu,8:25,KC,OAK,-3.5
2016121100,2016,14,BUF,PIT,20,27,Sun,1:00,PIT,BUF,-2
2016121101,2016,14,CAR,SD,28,16,Sun,1:00,CAR,SD,-1
2016121102,2016,14,CLE,CIN,10,23,Sun,1:00,CIN,CLE,-5
2016121103,2016,14,DET,CHI,20,17,Sun,1:00,DET,CHI,-7.5
2016121104,2016,14,IND,HOU,17,22,Sun,1:00,IND,HOU,-6.5
2016121105,2016,14,JAX,MIN,16,25,Sun,1:00,MIN,JAC,-3.5
2016121106,2016,14,MIA,ARI,26,23,Sun,1:00,ARI,MIA,-2
2016121107,2016,14,PHI,WAS,22,27,Sun,1:00,WAS,PHI,-2.5
2016121109,2016,14,TEN,DEN,13,10,Sun,1:00,TEN,DEN,-2
2016121110,2016,14,SF,NYJ,17,23,Sun,4:05,SF,NYJ,-3
2016121108,2016,14,TB,NO,16,11,Sun,4:25,TB,NO,-2
2016121111,2016,14,GB,SEA,38,10,Sun,4:25,SEA,GB,-3
2016121112,2016,14,LA,ATL,14,42,Sun,4:25,ATL,LA,-5
2016121113,2016,14,NYG,DAL,10,7,Sun,8:30,DAL,NYG,-3.5
2016121200,2016,14,NE,BAL,30,23,Mon,8:30,NE,BAL,-6
2016121500,2016,15,SEA,LA,24,3,Thu,8:25,SEA,LA,-15.5
2016121700,2016,15,NYJ,MIA,13,34,Sat,8:25,MIA,NYJ,-2.5
2016121802,2016,15,CHI,GB,27,30,Sun,1:00,GB,CHI,-4.5
2016121804,2016,15,HOU,JAX,21,20,Sun,1:00,HOU,JAC,-3.5
2016121801,2016,15,BUF,CLE,33,13,Sun,1:00,BUF,CLE,-10.5
2016121800,2016,15,BAL,PHI,27,26,Sun,1:00,BAL,PHI,-5
2016121805,2016,15,KC,TEN,17,19,Sun,1:00,KC,TEN,-6
2016121806,2016,15,MIN,IND,6,34,Sun,1:00,MIN,IND,-5
2016121807,2016,15,NYG,DET,17,6,Sun,1:00,NYG,DET,-4
2016121812,2016,15,CIN,PIT,20,24,Sun,1:00,PIT,CIN,-3
2016121808,2016,15,ARI,NO,41,48,Sun,4:05,ARI,NO,-3
2016121809,2016,15,ATL,SF,41,13,Sun,4:05,ATL,SF,-13.5
2016121810,2016,15,DEN,NE,3,16,Sun,4:25,NE,DEN,-3
2016121811,2016,15,SD,OAK,16,19,Sun,4:25,OAK,SD,-2.5
2016121803,2016,15,DAL,TB,26,20,Sun,8:30,DAL,TB,-7
2016121900,2016,15,WAS,CAR,15,26,Mon,8:30,WAS,CAR,-7
2016122200,2016,16,PHI,NYG,24,19,Thu,8:25,PHI,NYG,-1
2016122400,2016,16,BUF,MIA,31,34,Sat,1:00,BUF,MIA,-4.5
2016122401,2016,16,CAR,ATL,16,33,Sat,1:00,ATL,CAR,-3
2016122402,2016,16,CHI,WAS,21,41,Sat,1:00,WAS,CHI,-3
2016122403,2016,16,CLE,SD,20,17,Sat,1:00,SD,CLE,-4.5
2016122404,2016,16,GB,MIN,38,25,Sat,1:00,GB,MIN,-6.5
2016122405,2016,16,JAX,TEN,38,17,Sat,1:00,TEN,JAC,-4.5
2016122406,2016,16,NE,NYJ,41,3,Sat,1:00,NE,NYJ,-17
2016122408,2016,16,OAK,IND,33,25,Sat,4:05,OAK,IND,-3.5
2016122410,2016,16,SEA,ARI,31,34,Sat,4:25,SEA,ARI,-9
2016122407,2016,16,NO,TB,31,24,Sat,4:25,NO,TB,-3
2016122409,2016,16,LA,SF,21,22,Sat,4:25,LA,SF,-6
2016122411,2016,16,HOU,CIN,12,10,Sat,8:25,HOU,CIN,-3
2016122500,2016,16,PIT,BAL,31,27,Sun,4:30,PIT,BAL,-5.5
2016122501,2016,16,KC,DEN,33,10,Sun,8:30,KC,DEN,-3.5
2016122600,2016,16,DAL,DET,42,21,Mon,8:30,DAL,DET,-6.5
2017010103,2016,17,IND,JAX,24,20,Sun,1:00,IND,JAC,-5.5
2017010104,2016,17,MIA,NE,14,35,Sun,1:00,NE,MIA,-8
2017010105,2016,17,MIN,CHI,38,10,Sun,1:00,MIN,CHI,-6.5
2017010106,2016,17,NYJ,BUF,30,10,Sun,1:00,BUF,NYJ,-4
2017010107,2016,17,PHI,DAL,27,13,Sun,1:00,PHI,DAL,-6.5
2017010108,2016,17,PIT,CLE,27,24,Sun,1:00,PIT,CLE,-3.5
2017010109,2016,17,TB,CAR,17,16,Sun,1:00,TB,CAR,-3.5
2017010110,2016,17,TEN,HOU,24,17,Sun,1:00,TEN,HOU,-3
2017010101,2016,17,CIN,BAL,27,10,Sun,1:00,BAL,CIN,-2.5
2017010100,2016,17,ATL,NO,38,32,Sun,4:25,ATL,NO,-7.5
2017010115,2016,17,SF,SEA,23,25,Sun,4:25,SEA,SF,-11.5
2017010111,2016,17,WAS,NYG,10,19,Sun,4:25,WAS,NYG,-9
2017010112,2016,17,DEN,OAK,24,6,Sun,4:25,DEN,OAK,-1
2017010113,2016,17,LA,ARI,6,44,Sun,4:25,ARI,LA,-7
2017010114,2016,17,SD,KC,27,37,Sun,4:25,KC,SD,-6
2017010102,2016,17,DET,GB,24,31,Sun,8:30,GB,DET,-3.5
2017010700,2016,18,HOU,OAK,27,14,Sat,4:35,HOU,OAK,-4
2017010701,2016,18,SEA,DET,26,6,Sat,8:15,SEA,DET,-8.5
2017010800,2016,18,PIT,MIA,30,12,Sun,1:05,PIT,MIA,-11.5
2017010801,2016,18,GB,NYG,38,13,Sun,4:40,GB,NYG,-5
2017011400,2016,19,ATL,SEA,36,20,Sat,4:35,ATL,SEA,-6.5
2017011401,2016,19,NE,HOU,34,16,Sat,8:15,NE,HOU,-16.5
2017011501,2016,19,DAL,GB,31,34,Sun,4:40,DAL,GB,-5
2017011500,2016,19,KC,PIT,16,18,Sun,8:20,KC,PIT,-2
2017012200,2016,20,ATL,GB,44,21,Sun,3:05,ATL,GB,-6
2017012201,2016,20,NE,PIT,36,17,Sun,6:40,NE,PIT,-6
2017020500,2016,22,ATL,NE,28,34,Sun,6:30,NE,ATL,-3
2017090700,2017,1,NE,KC,27,42,Thu,8:30,NE,KC,-9
2017091000,2017,1,BUF,NYJ,21,12,Sun,1:00,BUF,NYJ,-7.5
2017091001,2017,1,CHI,ATL,17,23,Sun,1:00,ATL,CHI,-7
2017091002,2017,1,CIN,BAL,0,20,Sun,1:00,CIN,BAL,-3
2017091003,2017,1,CLE,PIT,18,21,Sun,1:00,PIT,CLE,-10
2017091004,2017,1,DET,ARI,35,23,Sun,1:00,ARI,DET,-2
2017091005,2017,1,HOU,JAX,7,29,Sun,1:00,HOU,JAC,-5.5
2017091007,2017,1,TEN,OAK,16,26,Sun,1:00,TEN,OAK,-2.5
2017091008,2017,1,WAS,PHI,17,30,Sun,1:00,PHI,WAS,-1
2017091009,2017,1,LA,IND,46,9,Sun,4:05,STL,IND,-3.5
2017091010,2017,1,GB,SEA,17,9,Sun,4:25,GB,SEA,-2.5
2017091011,2017,1,SF,CAR,3,23,Sun,4:25,CAR,SF,-4.5
2017091012,2017,1,DAL,NYG,19,3,Sun,8:30,DAL,NYG,-6
2017091100,2017,1,MIN,NO,29,19,Mon,7:10,MIN,NO,-3
2017091101,2017,1,DEN,LAC,24,21,Mon,10:20,DEN,SD,-3
2017091400,2017,2,CIN,HOU,9,13,Thu,8:25,CIN,HOU,-5.5
2017091700,2017,2,BAL,CLE,24,10,Sun,1:00,BAL,CLE,-7.5
2017091701,2017,2,CAR,BUF,9,3,Sun,1:00,CAR,BUF,-6.5
2017091702,2017,2,IND,ARI,13,16,Sun,1:00,ARI,IND,-7
2017091703,2017,2,JAX,TEN,16,37,Sun,1:00,TEN,JAC,-1.5
2017091704,2017,2,KC,PHI,27,20,Sun,1:00,KC,PHI,-4.5
2017091705,2017,2,NO,NE,20,36,Sun,1:00,NE,NO,-6
2017091706,2017,2,PIT,MIN,26,9,Sun,1:00,PIT,MIN,-8.5
2017091707,2017,2,TB,CHI,29,7,Sun,1:00,TB,CHI,-7
2017091708,2017,2,LAC,MIA,17,19,Sun,4:05,SD,MIA,-3.5
2017091709,2017,2,OAK,NYJ,45,20,Sun,4:05,OAK,NYJ,-14
2017091710,2017,2,DEN,DAL,42,17,Sun,4:25,DAL,DEN,-2.5
2017091711,2017,2,LA,WAS,20,27,Sun,4:25,STL,WAS,-3
2017091712,2017,2,SEA,SF,12,9,Sun,4:25,SEA,SF,-13.5
2017091713,2017,2,ATL,GB,34,23,Sun,8:30,ATL,GB,-3
2017091800,2017,2,NYG,DET,10,24,Mon,8:30,NYG,DET,-3
2017092100,2017,3,SF,LA,39,41,Thu,8:25,STL,SF,-3
2017092400,2017,3,JAX,BAL,44,7,Sun,9:30,BAL,JAC,-3
2017092401,2017,3,BUF,DEN,26,16,Sun,1:00,DEN,BUF,-3.5
2017092402,2017,3,CAR,NO,13,34,Sun,1:00,CAR,NO,-5
2017092403,2017,3,CHI,PIT,23,17,Sun,1:00,PIT,CHI,-7
2017092404,2017,3,DET,ATL,26,30,Sun,1:00,ATL,DET,-3
2017092405,2017,3,IND,CLE,31,28,Sun,1:00,CLE,IND,-1
2017092406,2017,3,MIN,TB,34,17,Sun,1:00,TB,MIN,-1
2017092407,2017,3,NE,HOU,36,33,Sun,1:00,NE,HOU,-13.5
2017092408,2017,3,NYJ,MIA,20,6,Sun,1:00,MIA,NYJ,-5.5
2017092409,2017,3,PHI,NYG,27,24,Sun,1:00,PHI,NYG,-5.5
2017092410,2017,3,TEN,SEA,33,27,Sun,4:05,TEN,SEA,-2
2017092411,2017,3,GB,CIN,27,24,Sun,4:25,GB,CIN,-7
2017092412,2017,3,LAC,KC,10,24,Sun,4:25,KC,SD,-3
2017092413,2017,3,WAS,OAK,27,10,Sun,8:30,OAK,WAS,-3.5
2017092500,2017,3,ARI,DAL,17,28,Mon,8:30,DAL,ARI,-3
2017092800,2017,4,GB,CHI,35,14,Thu,8:25,GB,CHI,-7.5
2017100100,2017,4,MIA,NO,0,20,Sun,9:30,NO,MIA,-4
2017100101,2017,4,ATL,BUF,17,23,Sun,1:00,ATL,BUF,-8.5
2017100102,2017,4,BAL,PIT,9,26,Sun,1:00,PIT,BAL,-3.5
2017100103,2017,4,CLE,CIN,7,31,Sun,1:00,CIN,CLE,-3
2017100104,2017,4,DAL,LA,30,35,Sun,1:00,DAL,STL,-5.5
2017100105,2017,4,HOU,TEN,57,14,Sun,1:00,TEN,HOU,-2.5
2017100106,2017,4,MIN,DET,7,14,Sun,1:00,MIN,DET,-2.5
2017100107,2017,4,NE,CAR,30,33,Sun,1:00,NE,CAR,-9.5
2017100108,2017,4,NYJ,JAX,23,20,Sun,1:00,JAC,NYJ,-4
2017100109,2017,4,ARI,SF,18,15,Sun,4:05,ARI,SF,-6.5
2017100110,2017,4,LAC,PHI,24,26,Sun,4:05,SD,PHI,-2
2017100111,2017,4,TB,NYG,25,23,Sun,4:05,TB,NYG,-2.5
2017100112,2017,4,DEN,OAK,16,10,Sun,4:25,DEN,OAK,-3.5
2017100113,2017,4,SEA,IND,46,18,Sun,8:30,SEA,IND,-12.5
2017100200,2017,4,KC,WAS,29,20,Mon,8:30,KC,WAS,-7
2017100500,2017,5,TB,NE,14,19,Thu,8:25,NE,TB,-4
2017100801,2017,5,CLE,NYJ,14,17,Sun,1:00,NYJ,CLE,-1.5
2017100802,2017,5,DET,CAR,24,27,Sun,1:00,DET,CAR,-2
2017100803,2017,5,IND,SF,26,23,Sun,1:00,IND,SF,-1.5
2017100804,2017,5,MIA,TEN,16,10,Sun,1:00,MIA,TEN,-1
2017100800,2017,5,CIN,BUF,20,16,Sun,1:00,CIN,BUF,-3
2017100805,2017,5,NYG,LAC,22,27,Sun,1:00,NYG,SD,-3
2017100806,2017,5,PHI,ARI,34,7,Sun,1:00,PHI,ARI,-6.5
2017100807,2017,5,PIT,JAX,9,30,Sun,1:00,PIT,JAC,-7.5
2017100808,2017,5,LA,SEA,10,16,Sun,4:05,STL,SEA,-2
2017100809,2017,5,OAK,BAL,17,30,Sun,4:05,OAK,BAL,-3
2017100810,2017,5,DAL,GB,31,35,Sun,4:25,DAL,GB,-2.5
2017100811,2017,5,HOU,KC,34,42,Sun,8:30,KC,HOU,-2
2017100900,2017,5,CHI,MIN,17,20,Mon,8:30,MIN,CHI,-3.5
2017101200,2017,6,CAR,PHI,23,28,Thu,8:25,CAR,PHI,-3
2017101501,2017,6,BAL,CHI,24,27,Sun,1:00,BAL,CHI,-5.5
2017101502,2017,6,HOU,CLE,33,17,Sun,1:00,HOU,CLE,-7.5
2017101503,2017,6,MIN,GB,23,10,Sun,1:00,GB,MIN,-3
2017101504,2017,6,NO,DET,52,38,Sun,1:00,NO,DET,-5.5
2017101500,2017,6,ATL,MIA,17,20,Sun,1:00,ATL,MIA,-13.5
2017101505,2017,6,NYJ,NE,17,24,Sun,1:00,NE,NYJ,-9.5
2017101506,2017,6,WAS,SF,26,24,Sun,1:00,WAS,SF,-11
2017101507,2017,6,ARI,TB,38,33,Sun,4:05,TB,ARI,-2.5
2017101508,2017,6,JAX,LA,17,27,Sun,4:05,JAC,STL,-1
2017101509,2017,6,KC,PIT,13,19,Sun,4:25,KC,PIT,-3.5
2017101510,2017,6,OAK,LAC,16,17,Sun,4:25,OAK,SD,-3
2017101511,2017,6,DEN,NYG,10,23,Sun,8:30,DEN,NYG,-13.5
2017101600,2017,6,TEN,IND,36,22,Mon,8:30,TEN,IND,-7
2017101900,2017,7,OAK,KC,31,30,Thu,8:25,,,
2017102200,2017,7,BUF,TB,30,27,Sun,1:00,,,
2017102201,2017,7,CHI,CAR,17,3,Sun,1:00,,,
2017102202,2017,7,CLE,TEN,9,12,Sun,1:00,,,
2017102203,2017,7,GB,NO,17,26,Sun,1:00,,,
2017102204,2017,7,IND,JAX,0,27,Sun,1:00,,,
2017102205,2017,7,LA,ARI,33,0,Sun,1:00,,,
2017102206,2017,7,MIA,NYJ,31,28,Sun,1:00,,,
2017102207,2017,7,MIN,BAL,24,16,Sun,1:00,,,
2017102209,2017,7,SF,DAL,10,40,Sun,4:05,,,
2017102208,2017,7,PIT,CIN,29,14,Sun,4:25,,,
2017102210,2017,7,LAC,DEN,21,0,Sun,4:25,,,
2017102211,2017,7,NYG,SEA,7,24,Sun,4:25,,,
2017102212,2017,7,NE,ATL,23,7,Sun,8:30,,,
2017102300,2017,7,PHI,WAS,34,24,Mon,8:30,,,
2017102600,2017,8,BAL,MIA,40,0,Thu,8:25,,,
2017102900,2017,8,CLE,MIN,16,33,Sun,9:30,,,
2017102901,2017,8,BUF,OAK,34,14,Sun,1:00,,,
2017102902,2017,8,CIN,IND,24,23,Sun,1:00,,,
2017102903,2017,8,NE,LAC,21,13,Sun,1:00,,,
2017102904,2017,8,NO,CHI,20,12,Sun,1:00,,,
2017102905,2017,8,NYJ,ATL,20,25,Sun,1:00,,,
2017102906,2017,8,PHI,SF,33,10,Sun,1:00,,,
2017102907,2017,8,TB,CAR,3,17,Sun,1:00,,,
2017102908,2017,8,SEA,HOU,41,38,Sun,4:05,,,
2017102909,2017,8,WAS,DAL,19,33,Sun,4:25,,,
2017102910,2017,8,DET,PIT,15,20,Sun,8:30,,,
2017103000,2017,8,KC,DEN,29,19,Mon,8:30,,,
2017110200,2017,9,NYJ,BUF,34,21,Thu,8:25,,,
2017110501,2017,9,HOU,IND,14,20,Sun,1:00,,,
2017110502,2017,9,JAX,CIN,23,7,Sun,1:00,,,
2017110503,2017,9,NO,TB,30,10,Sun,1:00,,,
2017110504,2017,9,NYG,LA,17,51,Sun,1:00,,,
2017110500,2017,9,CAR,ATL,20,17,Sun,1:00,,,
2017110505,2017,9,PHI,DEN,51,23,Sun,1:00,,,
2017110506,2017,9,TEN,BAL,23,20,Sun,1:00,,,
2017110507,2017,9,SF,ARI,10,20,Sun,4:05,,,
2017110508,2017,9,SEA,WAS,14,17,Sun,4:05,,,
2017110509,2017,9,DAL,KC,28,17,Sun,4:25,,,
2017110510,2017,9,MIA,OAK,24,27,Sun,8:30,,,
2017110600,2017,9,GB,DET,17,30,Mon,8:30,,,
2017110900,2017,10,ARI,SEA,,,Thu,8:25,,,
2017111201,2017,10,CHI,GB,,,Sun,1:00,,,
2017111202,2017,10,DET,CLE,,,Sun,1:00,,,
2017111203,2017,10,IND,PIT,,,Sun,1:00,,,
2017111204,2017,10,JAX,LAC,,,Sun,1:00,,,
2017111200,2017,10,BUF,NO,,,Sun,1:00,,,
2017111205,2017,10,TB,NYJ,,,Sun,1:00,,,
2017111206,2017,10,TEN,CIN,,,Sun,1:00,,,
2017111207,2017,10,WAS,MIN,,,Sun,1:00,,,
2017111208,2017,10,LA,HOU,,,Sun,4:05,,,
2017111209,2017,10,ATL,DAL,,,Sun,4:25,,,
2017111210,2017,10,SF,NYG,,,Sun,4:25,,,
2017111211,2017,10,DEN,NE,,,Sun,8:30,,,
2017111300,2017,10,CAR,MIA,,,Mon,8:30,,,
2017111600,2017,11,PIT,TEN,,,Thu,8:25,,,
2017111900,2017,11,CHI,DET,,,Sun,1:00,,,
2017111901,2017,11,CLE,JAX,,,Sun,1:00,,,
2017111902,2017,11,GB,BAL,,,Sun,1:00,,,
2017111903,2017,11,HOU,ARI,,,Sun,1:00,,,
2017111911,2017,11,MIA,TB,,,Sun,1:00,,,
2017111904,2017,11,MIN,LA,,,Sun,1:00,,,
2017111905,2017,11,NO,WAS,,,Sun,1:00,,,
2017111906,2017,11,NYG,KC,,,Sun,1:00,,,
2017111907,2017,11,LAC,BUF,,,Sun,4:05,,,
2017111908,2017,11,DEN,CIN,,,Sun,4:25,,,
2017111909,2017,11,OAK,NE,,,Sun,4:25,,,
2017111910,2017,11,DAL,PHI,,,Sun,8:30,,,
2017112000,2017,11,SEA,ATL,,,Mon,8:30,,,
2017112300,2017,12,DET,MIN,,,Thu,12:30,,,
2017112301,2017,12,DAL,LAC,,,Thu,4:30,,,
2017112302,2017,12,WAS,NYG,,,Thu,8:30,,,
2017112603,2017,12,KC,BUF,,,Sun,1:00,,,
2017112602,2017,12,IND,TEN,,,Sun,1:00,,,
2017112601,2017,12,CIN,CLE,,,Sun,1:00,,,
2017112600,2017,12,ATL,TB,,,Sun,1:00,,,
2017112604,2017,12,NE,MIA,,,Sun,1:00,,,
2017112605,2017,12,NYJ,CAR,,,Sun,1:00,,,
2017112606,2017,12,PHI,CHI,,,Sun,1:00,,,
2017112607,2017,12,LA,NO,,,Sun,4:05,,,
2017112608,2017,12,SF,SEA,,,Sun,4:05,,,
2017112609,2017,12,ARI,JAX,,,Sun,4:25,,,
2017112610,2017,12,OAK,DEN,,,Sun,4:25,,,
2017112611,2017,12,PIT,GB,,,Sun,8:30,,,
2017112700,2017,12,BAL,HOU,,,Mon,8:30,,,
2017113000,2017,13,DAL,WAS,,,Thu,8:25,,,
2017120300,2017,13,ATL,MIN,,,Sun,1:00,,,
2017120301,2017,13,BAL,DET,,,Sun,1:00,,,
2017120302,2017,13,BUF,NE,,,Sun,1:00,,,
2017120303,2017,13,CHI,SF,,,Sun,1:00,,,
2017120304,2017,13,GB,TB,,,Sun,1:00,,,
2017120305,2017,13,JAX,IND,,,Sun,1:00,,,
2017120306,2017,13,MIA,DEN,,,Sun,1:00,,,
2017120307,2017,13,NO,CAR,,,Sun,1:00,,,
2017120308,2017,13,NYJ,KC,,,Sun,1:00,,,
2017120309,2017,13,TEN,HOU,,,Sun,1:00,,,
2017120310,2017,13,LAC,CLE,,,Sun,4:05,,,
2017120311,2017,13,ARI,LA,,,Sun,4:25,,,
2017120312,2017,13,OAK,NYG,,,Sun,4:25,,,
2017120313,2017,13,SEA,PHI,,,Sun,8:30,,,
2017120400,2017,13,CIN,PIT,,,Mon,8:30,,,
2017120700,2017,14,ATL,NO,,,Thu,8:25,,,
2017121000,2017,14,BUF,IND,,,Sun,1:00,,,
2017121001,2017,14,CAR,MIN,,,Sun,1:00,,,
2017121002,2017,14,CIN,CHI,,,Sun,1:00,,,
2017121003,2017,14,CLE,GB,,,Sun,1:00,,,
2017121004,2017,14,HOU,SF,,,Sun,1:00,,,
2017121005,2017,14,JAX,SEA,,,Sun,1:00,,,
2017121006,2017,14,KC,OAK,,,Sun,1:00,,,
2017121007,2017,14,TB,DET,,,Sun,1:00,,,
2017121008,2017,14,ARI,TEN,,,Sun,4:05,,,
2017121009,2017,14,DEN,NYJ,,,Sun,4:05,,,
2017121010,2017,14,LAC,WAS,,,Sun,4:05,,,
2017121011,2017,14,LA,PHI,,,Sun,4:25,,,
2017121012,2017,14,NYG,DAL,,,Sun,4:25,,,
2017121013,2017,14,PIT,BAL,,,Sun,8:30,,,
2017121100,2017,14,MIA,NE,,,Mon,8:30,,,
2017121400,2017,15,IND,DEN,,,Thu,8:25,,,
2017121600,2017,15,DET,CHI,,,Sat,4:30,,,
2017121601,2017,15,KC,LAC,,,Sat,8:25,,,
2017121703,2017,15,JAX,HOU,,,Sun,1:00,,,
2017121702,2017,15,CLE,BAL,,,Sun,1:00,,,
2017121701,2017,15,CAR,GB,,,Sun,1:00,,,
2017121700,2017,15,BUF,MIA,,,Sun,1:00,,,
2017121704,2017,15,MIN,CIN,,,Sun,1:00,,,
2017121705,2017,15,NO,NYJ,,,Sun,1:00,,,
2017121706,2017,15,NYG,PHI,,,Sun,1:00,,,
2017121707,2017,15,WAS,ARI,,,Sun,1:00,,,
2017121708,2017,15,SEA,LA,,,Sun,4:05,,,
2017121709,2017,15,PIT,NE,,,Sun,4:25,,,
2017121710,2017,15,SF,TEN,,,Sun,4:25,,,
2017121711,2017,15,OAK,DAL,,,Sun,8:30,,,
2017121800,2017,15,TB,ATL,,,Mon,8:30,,,
2017122300,2017,16,BAL,IND,,,Sat,4:30,,,
2017122301,2017,16,GB,MIN,,,Sat,8:30,,,
2017122402,2017,16,CIN,DET,,,Sun,1:00,,,
2017122403,2017,16,KC,MIA,,,Sun,1:00,,,
2017122404,2017,16,NE,BUF,,,Sun,1:00,,,
2017122401,2017,16,CHI,CLE,,,Sun,1:00,,,
2017122400,2017,16,CAR,TB,,,Sun,1:00,,,
2017122405,2017,16,NO,ATL,,,Sun,1:00,,,
2017122406,2017,16,NYJ,LAC,,,Sun,1:00,,,
2017122407,2017,16,TEN,LA,,,Sun,1:00,,,
2017122408,2017,16,WAS,DEN,,,Sun,1:00,,,
2017122409,2017,16,SF,JAX,,,Sun,4:05,,,
2017122411,2017,16,DAL,SEA,,,Sun,4:25,,,
2017122410,2017,16,ARI,NYG,,,Sun,4:25,,,
2017122500,2017,16,HOU,PIT,,,Mon,4:30,,,
2017122501,2017,16,PHI,OAK,,,Mon,8:30,,,
2017123100,2017,17,ATL,CAR,,,Sun,1:00,,,
2017123102,2017,17,DET,GB,,,Sun,1:00,,,
2017123103,2017,17,IND,HOU,,,Sun,1:00,,,
2017123104,2017,17,MIA,BUF,,,Sun,1:00,,,
2017123105,2017,17,MIN,CHI,,,Sun,1:00,,,
2017123106,2017,17,NE,NYJ,,,Sun,1:00,,,
2017123107,2017,17,NYG,WAS,,,Sun,1:00,,,
2017123108,2017,17,PHI,DAL,,,Sun,1:00,,,
2017123109,2017,17,PIT,CLE,,,Sun,1:00,,,
2017123110,2017,17,TB,NO,,,Sun,1:00,,,
2017123111,2017,17,TEN,JAX,,,Sun,1:00,,,
2017123101,2017,17,BAL,CIN,,,Sun,1:00,,,
2017123115,2017,17,SEA,ARI,,,Sun,4:25,,,
2017123112,2017,17,DEN,KC,,,Sun,4:25,,,
2017123113,2017,17,LAC,OAK,,,Sun,4:25,,,
2017123114,2017,17,LA,SF,,,Sun,4:25,,,
