DownClass,FavScoreDiffClass,yrdline100Class,TimeSecsClass,counts
1,1,5,35,0.5
2,1,5,35,0.5
3,1,5,35,0.5
4,1,5,35,0.5
1,1,5,36,0.5
2,1,5,36,0.5
3,1,5,36,0.5
4,1,5,36,0.5
1,1,5,37,0.5
2,1,5,37,0.5
3,1,5,37,0.5
4,1,5,37,0.5
1,1,5,38,0.5
2,1,5,38,0.5
3,1,5,38,0.5
4,1,5,38,0.5
1,1,5,39,0.5
2,1,5,39,0.5
3,1,5,39,0.5
4,1,5,39,0.5
1,1,5,40,0.5
2,1,5,40,0.5
3,1,5,40,0.5
4,1,5,40,0.5
1,1,5,41,0.5
2,1,5,41,0.5
3,1,5,41,0.5
4,1,5,41,0.5
1,1,5,42,0.5
2,1,5,42,0.5
3,1,5,42,0.5
4,1,5,42,0.5
1,1,5,43,0.5
2,1,5,43,0.5
3,1,5,43,0.5
4,1,5,43,0.5
1,1,5,44,0.5
2,1,5,44,0.5
3,1,5,44,0.5
4,1,5,44,0.5
1,1,5,45,0.5
2,1,5,45,0.5
3,1,5,45,0.5
4,1,5,45,0.5
1,1,5,46,0.5
2,1,5,46,0.5
3,1,5,46,0.5
4,1,5,46,0.5
1,1,5,47,0.5
2,1,5,47,0.5
3,1,5,47,0.5
4,1,5,47,0.5
1,1,5,48,0.5
2,1,5,48,0.5
3,1,5,48,0.5
4,1,5,48,0.5
1,1,5,49,0.5
2,1,5,49,0.5
3,1,5,49,0.5
4,1,5,49,0.5
1,1,5,50,0.5
2,1,5,50,0.5
3,1,5,50,0.5
4,1,5,50,0.5
1,1,5,51,0.5
2,1,5,51,0.5
3,1,5,51,0.5
4,1,5,51,0.5
1,1,5,52,0.5
2,1,5,52,0.5
3,1,5,52,0.5
4,1,5,52,0.5
1,1,5,53,0.5
2,1,5,53,0.5
3,1,5,53,0.5
4,1,5,53,0.5
1,1,5,54,0.5
2,1,5,54,0.5
3,1,5,54,0.5
4,1,5,54,0.5
1,1,5,55,0.5
2,1,5,55,0.5
3,1,5,55,0.5
4,1,5,55,0.5
1,1,5,56,0.5
2,1,5,56,0.5
3,1,5,56,0.5
4,1,5,56,0.5
1,1,5,57,0.5
2,1,5,57,0.5
3,1,5,57,0.5
4,1,5,57,0.5
1,1,5,58,0.5
2,1,5,58,0.5
3,1,5,58,0.5
4,1,5,58,0.5
1,1,5,59,0.5
2,1,5,59,0.5
3,1,5,59,0.5
4,1,5,59,0.5
1,1,5,60,0.5
2,1,5,60,0.5
3,1,5,60,0.5
4,1,5,60,0.5
1,1,6,0,0.5
2,1,6,0,0.5
3,1,6,0,0.5
4,1,6,0,0.5
1,1,6,1,0.5
2,1,6,1,0.5
3,1,6,1,0.5
4,1,6,1,0.5
1,1,6,2,0.3333333333333333
2,1,6,2,0.5
3,1,6,2,0.5
4,1,6,2,0.5
1,1,6,3,0.3333333333333333
2,1,6,3,0.3333333333333333
3,1,6,3,0.3333333333333333
4,1,6,3,0.3333333333333333
1,1,6,4,0.5
2,1,6,4,0.5
3,1,6,4,0.5
4,1,6,4,0.5
1,1,6,5,0.5
2,1,6,5,0.5
3,1,6,5,0.5
4,1,6,5,0.5
1,1,6,6,0.3333333333333333
2,1,6,6,0.5
3,1,6,6,0.5
4,1,6,6,0.5
1,1,6,7,0.5
2,1,6,7,0.5
3,1,6,7,0.5
4,1,6,7,0.5
1,1,6,8,0.5
2,1,6,8,0.2
3,1,6,8,0.25
4,1,6,8,0.25
1,1,6,9,0.25
2,1,6,9,0.3333333333333333
3,1,6,9,0.5
4,1,6,9,0.3333333333333333
1,1,6,10,0.3333333333333333
2,1,6,10,0.5
3,1,6,10,0.5
4,1,6,10,0.5
1,1,6,11,0.25
2,1,6,11,0.5
3,1,6,11,0.5
4,1,6,11,0.5
1,1,6,12,0.3333333333333333
2,1,6,12,0.3333333333333333
3,1,6,12,0.3333333333333333
4,1,6,12,0.3333333333333333
1,1,6,13,0.25
2,1,6,13,0.3333333333333333
3,1,6,13,0.3333333333333333
4,1,6,13,0.3333333333333333
1,1,6,14,0.3333333333333333
2,1,6,14,0.5
3,1,6,14,0.5
4,1,6,14,0.5
1,1,6,15,0.5
2,1,6,15,0.5
3,1,6,15,0.5
4,1,6,15,0.5
1,1,6,16,0.5
2,1,6,16,0.25
3,1,6,16,0.3333333333333333
4,1,6,16,0.5
1,1,6,17,0.25
2,1,6,17,0.5
3,1,6,17,0.5
4,1,6,17,0.5
1,1,6,18,0.3333333333333333
2,1,6,18,0.25
3,1,6,18,0.3333333333333333
4,1,6,18,0.3333333333333333
1,1,6,19,0.5
2,1,6,19,0.3333333333333333
3,1,6,19,0.5
4,1,6,19,0.5
1,1,6,20,0.5
2,1,6,20,0.5
3,1,6,20,0.5
4,1,6,20,0.5
1,1,6,21,0.3333333333333333
2,1,6,21,0.5
3,1,6,21,0.5
4,1,6,21,0.5
1,1,6,22,0.5
2,1,6,22,0.5
3,1,6,22,0.5
4,1,6,22,0.5
1,1,6,23,0.5
2,1,6,23,0.5
3,1,6,23,0.5
4,1,6,23,0.5
1,1,6,24,0.5
2,1,6,24,0.5
3,1,6,24,0.5
4,1,6,24,0.5
1,1,6,25,0.5
2,1,6,25,0.5
3,1,6,25,0.5
4,1,6,25,0.5
1,1,6,26,0.5
2,1,6,26,0.5
3,1,6,26,0.5
4,1,6,26,0.5
1,1,6,27,0.5
2,1,6,27,0.5
3,1,6,27,0.5
4,1,6,27,0.5
1,1,6,28,0.5
2,1,6,28,0.5
3,1,6,28,0.5
4,1,6,28,0.5
1,1,6,29,0.5
2,1,6,29,0.5
3,1,6,29,0.5
4,1,6,29,0.5
1,1,6,30,0.5
2,1,6,30,0.5
3,1,6,30,0.5
4,1,6,30,0.5
1,1,6,31,0.5
2,1,6,31,0.5
3,1,6,31,0.5
4,1,6,31,0.5
1,1,6,32,0.5
2,1,6,32,0.5
3,1,6,32,0.5
4,1,6,32,0.5
1,1,6,33,0.5
2,1,6,33,0.5
3,1,6,33,0.5
4,1,6,33,0.5
1,1,6,34,0.3333333333333333
2,1,6,34,0.3333333333333333
3,1,6,34,0.3333333333333333
4,1,6,34,0.5
1,1,6,35,0.5
2,1,6,35,0.5
3,1,6,35,0.3333333333333333
4,1,6,35,0.5
1,1,6,36,0.5
2,1,6,36,0.3333333333333333
3,1,6,36,0.5
4,1,6,36,0.5
1,1,6,37,0.5
2,1,6,37,0.5
3,1,6,37,0.5
4,1,6,37,0.5
1,1,6,38,0.5
2,1,6,38,0.5
3,1,6,38,0.5
4,1,6,38,0.5
1,1,6,39,0.5
2,1,6,39,0.5
3,1,6,39,0.5
4,1,6,39,0.5
1,1,6,40,0.5
2,1,6,40,0.5
3,1,6,40,0.5
4,1,6,40,0.5
1,1,6,41,0.5
2,1,6,41,0.5
3,1,6,41,0.5
4,1,6,41,0.5
1,1,6,42,0.5
2,1,6,42,0.5
3,1,6,42,0.5
4,1,6,42,0.5
1,1,6,43,0.5
2,1,6,43,0.5
3,1,6,43,0.5
4,1,6,43,0.5
1,1,6,44,0.5
2,1,6,44,0.5
3,1,6,44,0.5
4,1,6,44,0.5
1,1,6,45,0.5
2,1,6,45,0.5
3,1,6,45,0.5
4,1,6,45,0.5
1,1,6,46,0.5
2,1,6,46,0.5
3,1,6,46,0.5
4,1,6,46,0.5
1,1,6,47,0.5
2,1,6,47,0.5
3,1,6,47,0.5
4,1,6,47,0.5
1,1,6,48,0.5
2,1,6,48,0.5
3,1,6,48,0.5
4,1,6,48,0.5
1,1,6,49,0.5
2,1,6,49,0.5
3,1,6,49,0.5
4,1,6,49,0.5
1,1,6,50,0.5
2,1,6,50,0.5
3,1,6,50,0.5
4,1,6,50,0.5
1,1,6,51,0.5
2,1,6,51,0.5
3,1,6,51,0.5
4,1,6,51,0.5
1,1,6,52,0.5
2,1,6,52,0.5
3,1,6,52,0.5
4,1,6,52,0.5
1,1,6,53,0.5
2,1,6,53,0.5
3,1,6,53,0.5
4,1,6,53,0.5
1,1,6,54,0.5
2,1,6,54,0.5
3,1,6,54,0.5
4,1,6,54,0.5
1,1,6,55,0.5
2,1,6,55,0.5
3,1,6,55,0.5
4,1,6,55,0.5
1,1,6,56,0.5
2,1,6,56,0.5
3,1,6,56,0.5
4,1,6,56,0.5
1,1,6,57,0.5
2,1,6,57,0.5
3,1,6,57,0.5
4,1,6,57,0.5
1,1,6,58,0.5
2,1,6,58,0.5
3,1,6,58,0.5
4,1,6,58,0.5
1,1,6,59,0.5
2,1,6,59,0.5
3,1,6,59,0.5
4,1,6,59,0.5
1,1,6,60,0.5
2,1,6,60,0.5
3,1,6,60,0.5
4,1,6,60,0.5
1,1,7,0,0.25
2,1,7,0,0.25
3,1,7,0,0.3333333333333333
4,1,7,0,0.2
1,1,7,1,0.25
2,1,7,1,0.16666666666666666
3,1,7,1,0.2
4,1,7,1,0.5
1,1,7,2,0.5
2,1,7,2,0.5
3,1,7,2,0.3333333333333333
4,1,7,2,0.3333333333333333
1,1,7,3,0.3333333333333333
2,1,7,3,0.3333333333333333
3,1,7,3,0.5
4,1,7,3,0.5
1,1,7,4,0.5
2,1,7,4,0.5
3,1,7,4,0.5
4,1,7,4,0.5
1,1,7,5,0.5
2,1,7,5,0.3333333333333333
3,1,7,5,0.5
4,1,7,5,0.5
1,1,7,6,0.3333333333333333
2,1,7,6,0.5
3,1,7,6,0.5
4,1,7,6,0.5
1,1,7,7,0.3333333333333333
2,1,7,7,0.25
3,1,7,7,0.5
4,1,7,7,0.5
1,1,7,8,0.5
2,1,7,8,0.5
3,1,7,8,0.3333333333333333
4,1,7,8,0.5
1,1,7,9,0.3333333333333333
2,1,7,9,0.5
3,1,7,9,0.3333333333333333
4,1,7,9,0.5
1,1,7,10,0.5
2,1,7,10,0.25
3,1,7,10,0.3333333333333333
4,1,7,10,0.5
1,1,7,11,0.25
2,1,7,11,0.5
3,1,7,11,0.5
4,1,7,11,0.5
1,1,7,12,0.25
2,1,7,12,0.3333333333333333
3,1,7,12,0.5
4,1,7,12,0.5
1,1,7,13,0.3333333333333333
2,1,7,13,0.5
3,1,7,13,0.3333333333333333
4,1,7,13,0.5
1,1,7,14,0.3333333333333333
2,1,7,14,0.25
3,1,7,14,0.3333333333333333
4,1,7,14,0.5
1,1,7,15,0.5
2,1,7,15,0.5
3,1,7,15,0.3333333333333333
4,1,7,15,0.3333333333333333
1,1,7,16,0.5
2,1,7,16,0.5
3,1,7,16,0.5
4,1,7,16,0.5
1,1,7,17,0.5
2,1,7,17,0.5
3,1,7,17,0.5
4,1,7,17,0.5
1,1,7,18,0.5
2,1,7,18,0.5
3,1,7,18,0.5
4,1,7,18,0.5
1,1,7,19,0.14285714285714285
2,1,7,19,0.3333333333333333
3,1,7,19,0.3333333333333333
4,1,7,19,0.5
1,1,7,20,0.3333333333333333
2,1,7,20,0.5
3,1,7,20,0.5
4,1,7,20,0.5
1,1,7,21,0.5
2,1,7,21,0.5
3,1,7,21,0.5
4,1,7,21,0.5
1,1,7,22,0.5
2,1,7,22,0.5
3,1,7,22,0.5
4,1,7,22,0.5
1,1,7,23,0.5
2,1,7,23,0.5
3,1,7,23,0.5
4,1,7,23,0.5
1,1,7,24,0.5
2,1,7,24,0.5
3,1,7,24,0.5
4,1,7,24,0.5
1,1,7,25,0.5
2,1,7,25,0.5
3,1,7,25,0.5
4,1,7,25,0.5
1,1,7,26,0.5
2,1,7,26,0.5
3,1,7,26,0.5
4,1,7,26,0.5
1,1,7,27,0.5
2,1,7,27,0.5
3,1,7,27,0.5
4,1,7,27,0.5
1,1,7,28,0.5
2,1,7,28,0.5
3,1,7,28,0.5
4,1,7,28,0.5
1,1,7,29,0.5
2,1,7,29,0.5
3,1,7,29,0.5
4,1,7,29,0.5
1,1,7,30,0.5
2,1,7,30,0.5
3,1,7,30,0.5
4,1,7,30,0.5
1,1,7,31,0.5
2,1,7,31,0.5
3,1,7,31,0.5
4,1,7,31,0.5
1,1,7,32,0.5
2,1,7,32,0.5
3,1,7,32,0.5
4,1,7,32,0.5
1,1,7,33,0.5
2,1,7,33,0.5
3,1,7,33,0.5
4,1,7,33,0.5
1,1,7,34,0.5
2,1,7,34,0.3333333333333333
3,1,7,34,0.5
4,1,7,34,0.5
1,1,7,35,0.3333333333333333
2,1,7,35,0.5
3,1,7,35,0.5
4,1,7,35,0.3333333333333333
1,1,7,36,0.5
2,1,7,36,0.5
3,1,7,36,0.5
4,1,7,36,0.5
1,1,7,37,0.3333333333333333
2,1,7,37,0.5
3,1,7,37,0.5
4,1,7,37,0.5
1,1,7,38,0.5
2,1,7,38,0.5
3,1,7,38,0.5
4,1,7,38,0.5
1,1,7,39,0.5
2,1,7,39,0.5
3,1,7,39,0.5
4,1,7,39,0.5
1,1,7,40,0.5
2,1,7,40,0.5
3,1,7,40,0.5
4,1,7,40,0.5
1,1,7,41,0.5
2,1,7,41,0.5
3,1,7,41,0.5
4,1,7,41,0.5
1,1,7,42,0.5
2,1,7,42,0.5
3,1,7,42,0.5
4,1,7,42,0.5
1,1,7,43,0.5
2,1,7,43,0.5
3,1,7,43,0.5
4,1,7,43,0.5
1,1,7,44,0.5
2,1,7,44,0.5
3,1,7,44,0.5
4,1,7,44,0.5
1,1,7,45,0.5
2,1,7,45,0.5
3,1,7,45,0.5
4,1,7,45,0.5
1,1,7,46,0.5
2,1,7,46,0.5
3,1,7,46,0.5
4,1,7,46,0.5
1,1,7,47,0.5
2,1,7,47,0.5
3,1,7,47,0.5
4,1,7,47,0.5
1,1,7,48,0.5
2,1,7,48,0.5
3,1,7,48,0.5
4,1,7,48,0.5
1,1,7,49,0.5
2,1,7,49,0.5
3,1,7,49,0.5
4,1,7,49,0.5
1,1,7,50,0.5
2,1,7,50,0.5
3,1,7,50,0.5
4,1,7,50,0.5
1,1,7,51,0.5
2,1,7,51,0.5
3,1,7,51,0.5
4,1,7,51,0.5
1,1,7,52,0.5
2,1,7,52,0.5
3,1,7,52,0.5
4,1,7,52,0.5
1,1,7,53,0.5
2,1,7,53,0.5
3,1,7,53,0.5
4,1,7,53,0.5
1,1,7,54,0.5
2,1,7,54,0.5
3,1,7,54,0.5
4,1,7,54,0.5
1,1,7,55,0.5
2,1,7,55,0.5
3,1,7,55,0.5
4,1,7,55,0.5
1,1,7,56,0.5
2,1,7,56,0.5
3,1,7,56,0.5
4,1,7,56,0.5
1,1,7,57,0.5
2,1,7,57,0.5
3,1,7,57,0.5
4,1,7,57,0.5
1,1,7,58,0.5
2,1,7,58,0.5
3,1,7,58,0.5
4,1,7,58,0.5
1,1,7,59,0.5
2,1,7,59,0.5
3,1,7,59,0.5
4,1,7,59,0.5
1,1,7,60,0.5
2,1,7,60,0.5
3,1,7,60,0.5
4,1,7,60,0.5
1,1,8,0,0.25
2,1,8,0,0.5
3,1,8,0,0.6666666666666666
4,1,8,0,0.5
1,1,8,1,0.4
2,1,8,1,0.5
3,1,8,1,0.3333333333333333
4,1,8,1,0.5
1,1,8,2,0.25
2,1,8,2,0.5
3,1,8,2,0.3333333333333333
4,1,8,2,0.3333333333333333
1,1,8,3,0.2
2,1,8,3,0.25
3,1,8,3,0.5
4,1,8,3,0.5
1,1,8,4,0.5
2,1,8,4,0.5
3,1,8,4,0.5
4,1,8,4,0.5
1,1,8,5,0.3333333333333333
2,1,8,5,0.5
3,1,8,5,0.5
4,1,8,5,0.5
1,1,8,6,0.3333333333333333
2,1,8,6,0.3333333333333333
3,1,8,6,0.3333333333333333
4,1,8,6,0.5
1,1,8,7,0.5
2,1,8,7,0.3333333333333333
3,1,8,7,0.5
4,1,8,7,0.5
1,1,8,8,0.2
2,1,8,8,0.3333333333333333
3,1,8,8,0.5
4,1,8,8,0.3333333333333333
1,1,8,9,0.3333333333333333
2,1,8,9,0.5
3,1,8,9,0.5
4,1,8,9,0.5
1,1,8,10,0.3333333333333333
2,1,8,10,0.5
3,1,8,10,0.5
4,1,8,10,0.5
1,1,8,11,0.3333333333333333
2,1,8,11,0.3333333333333333
3,1,8,11,0.5
4,1,8,11,0.3333333333333333
1,1,8,12,0.3333333333333333
2,1,8,12,0.3333333333333333
3,1,8,12,0.3333333333333333
4,1,8,12,0.5
1,1,8,13,0.5
2,1,8,13,0.3333333333333333
3,1,8,13,0.5
4,1,8,13,0.5
1,1,8,14,0.14285714285714285
2,1,8,14,0.5
3,1,8,14,0.3333333333333333
4,1,8,14,0.5
1,1,8,15,0.3333333333333333
2,1,8,15,0.5
3,1,8,15,0.5
4,1,8,15,0.5
1,1,8,16,0.5
2,1,8,16,0.3333333333333333
3,1,8,16,0.5
4,1,8,16,0.5
1,1,8,17,0.3333333333333333
2,1,8,17,0.3333333333333333
3,1,8,17,0.5
4,1,8,17,0.5
1,1,8,18,0.5
2,1,8,18,0.5
3,1,8,18,0.5
4,1,8,18,0.5
1,1,8,19,0.3333333333333333
2,1,8,19,0.3333333333333333
3,1,8,19,0.3333333333333333
4,1,8,19,0.3333333333333333
1,1,8,20,0.16666666666666666
2,1,8,20,0.25
3,1,8,20,0.5
4,1,8,20,0.5
1,1,8,21,0.5
2,1,8,21,0.5
3,1,8,21,0.5
4,1,8,21,0.5
1,1,8,22,0.3333333333333333
2,1,8,22,0.3333333333333333
3,1,8,22,0.5
4,1,8,22,0.5
1,1,8,23,0.5
2,1,8,23,0.5
3,1,8,23,0.5
4,1,8,23,0.5
1,1,8,24,0.5
2,1,8,24,0.5
3,1,8,24,0.5
4,1,8,24,0.5
1,1,8,25,0.5
2,1,8,25,0.5
3,1,8,25,0.5
4,1,8,25,0.5
1,1,8,26,0.5
2,1,8,26,0.5
3,1,8,26,0.5
4,1,8,26,0.5
1,1,8,27,0.5
2,1,8,27,0.5
3,1,8,27,0.5
4,1,8,27,0.5
1,1,8,28,0.5
2,1,8,28,0.5
3,1,8,28,0.5
4,1,8,28,0.5
1,1,8,29,0.5
2,1,8,29,0.5
3,1,8,29,0.5
4,1,8,29,0.5
1,1,8,30,0.5
2,1,8,30,0.5
3,1,8,30,0.5
4,1,8,30,0.5
1,1,8,31,0.5
2,1,8,31,0.5
3,1,8,31,0.5
4,1,8,31,0.5
1,1,8,32,0.5
2,1,8,32,0.5
3,1,8,32,0.5
4,1,8,32,0.5
1,1,8,33,0.5
2,1,8,33,0.5
3,1,8,33,0.5
4,1,8,33,0.5
1,1,8,34,0.5
2,1,8,34,0.5
3,1,8,34,0.5
4,1,8,34,0.5
1,1,8,35,0.5
2,1,8,35,0.5
3,1,8,35,0.5
4,1,8,35,0.5
1,1,8,36,0.5
2,1,8,36,0.5
3,1,8,36,0.5
4,1,8,36,0.5
1,1,8,37,0.3333333333333333
2,1,8,37,0.3333333333333333
3,1,8,37,0.3333333333333333
4,1,8,37,0.3333333333333333
1,1,8,38,0.5
2,1,8,38,0.5
3,1,8,38,0.5
4,1,8,38,0.5
1,1,8,39,0.5
2,1,8,39,0.5
3,1,8,39,0.5
4,1,8,39,0.5
1,1,8,40,0.5
2,1,8,40,0.5
3,1,8,40,0.5
4,1,8,40,0.5
1,1,8,41,0.5
2,1,8,41,0.5
3,1,8,41,0.5
4,1,8,41,0.5
1,1,8,42,0.5
2,1,8,42,0.5
3,1,8,42,0.5
4,1,8,42,0.5
1,1,8,43,0.5
2,1,8,43,0.5
3,1,8,43,0.5
4,1,8,43,0.5
1,1,8,44,0.5
2,1,8,44,0.5
3,1,8,44,0.5
4,1,8,44,0.5
1,1,8,45,0.5
2,1,8,45,0.5
3,1,8,45,0.5
4,1,8,45,0.5
1,1,8,46,0.5
2,1,8,46,0.5
3,1,8,46,0.5
4,1,8,46,0.5
1,1,8,47,0.5
2,1,8,47,0.5
3,1,8,47,0.5
4,1,8,47,0.5
1,1,8,48,0.5
2,1,8,48,0.5
3,1,8,48,0.5
4,1,8,48,0.5
1,1,8,49,0.5
2,1,8,49,0.5
3,1,8,49,0.5
4,1,8,49,0.5
1,1,8,50,0.5
2,1,8,50,0.5
3,1,8,50,0.5
4,1,8,50,0.5
1,1,8,51,0.5
2,1,8,51,0.5
3,1,8,51,0.5
4,1,8,51,0.5
1,1,8,52,0.5
2,1,8,52,0.5
3,1,8,52,0.5
4,1,8,52,0.5
1,1,8,53,0.5
2,1,8,53,0.5
3,1,8,53,0.5
4,1,8,53,0.5
1,1,8,54,0.5
2,1,8,54,0.5
3,1,8,54,0.5
4,1,8,54,0.5
1,1,8,55,0.5
2,1,8,55,0.5
3,1,8,55,0.5
4,1,8,55,0.5
1,1,8,56,0.5
2,1,8,56,0.5
3,1,8,56,0.5
4,1,8,56,0.5
1,1,8,57,0.5
2,1,8,57,0.5
3,1,8,57,0.5
4,1,8,57,0.5
1,1,8,58,0.5
2,1,8,58,0.5
3,1,8,58,0.5
4,1,8,58,0.5
1,1,8,59,0.5
2,1,8,59,0.5
3,1,8,59,0.5
4,1,8,59,0.5
1,1,8,60,0.5
2,1,8,60,0.5
3,1,8,60,0.5
4,1,8,60,0.5
1,1,9,0,0.5
2,1,9,0,0.5
3,1,9,0,0.3333333333333333
4,1,9,0,0.5
1,1,9,1,0.25
2,1,9,1,0.3333333333333333
3,1,9,1,0.5
4,1,9,1,0.5
1,1,9,2,0.6666666666666666
2,1,9,2,0.5
3,1,9,2,0.5
4,1,9,2,0.5
1,1,9,3,0.3333333333333333
2,1,9,3,0.5
3,1,9,3,0.3333333333333333
4,1,9,3,0.3333333333333333
1,1,9,4,0.3333333333333333
2,1,9,4,0.3333333333333333
3,1,9,4,0.5
4,1,9,4,0.5
1,1,9,5,0.5
2,1,9,5,0.5
3,1,9,5,0.5
4,1,9,5,0.5
1,1,9,6,0.25
2,1,9,6,0.5
3,1,9,6,0.5
4,1,9,6,0.5
1,1,9,7,0.5
2,1,9,7,0.5
3,1,9,7,0.5
4,1,9,7,0.5
1,1,9,8,0.3333333333333333
2,1,9,8,0.3333333333333333
3,1,9,8,0.3333333333333333
4,1,9,8,0.5
1,1,9,9,0.5
2,1,9,9,0.5
3,1,9,9,0.5
4,1,9,9,0.5
1,1,9,10,0.5
2,1,9,10,0.5
3,1,9,10,0.3333333333333333
4,1,9,10,0.3333333333333333
1,1,9,11,0.5
2,1,9,11,0.5
3,1,9,11,0.5
4,1,9,11,0.5
1,1,9,12,0.5
2,1,9,12,0.3333333333333333
3,1,9,12,0.5
4,1,9,12,0.5
1,1,9,13,0.3333333333333333
2,1,9,13,0.5
3,1,9,13,0.5
4,1,9,13,0.5
1,1,9,14,0.5
2,1,9,14,0.3333333333333333
3,1,9,14,0.3333333333333333
4,1,9,14,0.5
1,1,9,15,0.3333333333333333
2,1,9,15,0.3333333333333333
3,1,9,15,0.5
4,1,9,15,0.5
1,1,9,16,0.5
2,1,9,16,0.5
3,1,9,16,0.5
4,1,9,16,0.5
1,1,9,17,0.5
2,1,9,17,0.5
3,1,9,17,0.5
4,1,9,17,0.5
1,1,9,18,0.3333333333333333
2,1,9,18,0.5
3,1,9,18,0.5
4,1,9,18,0.5
1,1,9,19,0.5
2,1,9,19,0.5
3,1,9,19,0.3333333333333333
4,1,9,19,0.3333333333333333
1,1,9,20,0.5
2,1,9,20,0.5
3,1,9,20,0.5
4,1,9,20,0.5
1,1,9,21,0.5
2,1,9,21,0.5
3,1,9,21,0.5
4,1,9,21,0.5
1,1,9,22,0.5
2,1,9,22,0.5
3,1,9,22,0.5
4,1,9,22,0.5
1,1,9,23,0.5
2,1,9,23,0.5
3,1,9,23,0.5
4,1,9,23,0.5
1,1,9,24,0.5
2,1,9,24,0.5
3,1,9,24,0.5
4,1,9,24,0.5
1,1,9,25,0.5
2,1,9,25,0.5
3,1,9,25,0.5
4,1,9,25,0.5
1,1,9,26,0.5
2,1,9,26,0.5
3,1,9,26,0.5
4,1,9,26,0.5
1,1,9,27,0.5
2,1,9,27,0.5
3,1,9,27,0.5
4,1,9,27,0.5
1,1,9,28,0.5
2,1,9,28,0.5
3,1,9,28,0.5
4,1,9,28,0.5
1,1,9,29,0.5
2,1,9,29,0.5
3,1,9,29,0.5
4,1,9,29,0.5
1,1,9,30,0.5
2,1,9,30,0.5
3,1,9,30,0.5
4,1,9,30,0.5
1,1,9,31,0.5
2,1,9,31,0.5
3,1,9,31,0.5
4,1,9,31,0.5
1,1,9,32,0.5
2,1,9,32,0.5
3,1,9,32,0.5
4,1,9,32,0.5
1,1,9,33,0.5
2,1,9,33,0.5
3,1,9,33,0.5
4,1,9,33,0.5
1,1,9,34,0.5
2,1,9,34,0.5
3,1,9,34,0.5
4,1,9,34,0.5
1,1,9,35,0.5
2,1,9,35,0.5
3,1,9,35,0.5
4,1,9,35,0.5
1,1,9,36,0.5
2,1,9,36,0.5
3,1,9,36,0.5
4,1,9,36,0.5
1,1,9,37,0.5
2,1,9,37,0.5
3,1,9,37,0.5
4,1,9,37,0.5
1,1,9,38,0.5
2,1,9,38,0.5
3,1,9,38,0.5
4,1,9,38,0.5
1,1,9,39,0.5
2,1,9,39,0.5
3,1,9,39,0.5
4,1,9,39,0.5
1,1,9,40,0.5
2,1,9,40,0.5
3,1,9,40,0.5
4,1,9,40,0.5
1,1,9,41,0.5
2,1,9,41,0.5
3,1,9,41,0.5
4,1,9,41,0.5
1,1,9,42,0.5
2,1,9,42,0.5
3,1,9,42,0.5
4,1,9,42,0.5
1,1,9,43,0.5
2,1,9,43,0.5
3,1,9,43,0.5
4,1,9,43,0.5
1,1,9,44,0.5
2,1,9,44,0.5
3,1,9,44,0.5
4,1,9,44,0.5
1,1,9,45,0.5
2,1,9,45,0.5
3,1,9,45,0.5
4,1,9,45,0.5
1,1,9,46,0.5
2,1,9,46,0.5
3,1,9,46,0.5
4,1,9,46,0.5
1,1,9,47,0.5
2,1,9,47,0.5
3,1,9,47,0.5
4,1,9,47,0.5
1,1,9,48,0.5
2,1,9,48,0.5
3,1,9,48,0.5
4,1,9,48,0.5
1,1,9,49,0.5
2,1,9,49,0.5
3,1,9,49,0.5
4,1,9,49,0.5
1,1,9,50,0.5
2,1,9,50,0.5
3,1,9,50,0.5
4,1,9,50,0.5
1,1,9,51,0.5
2,1,9,51,0.5
3,1,9,51,0.5
4,1,9,51,0.5
1,1,9,52,0.5
2,1,9,52,0.5
3,1,9,52,0.5
4,1,9,52,0.5
1,1,9,53,0.5
2,1,9,53,0.5
3,1,9,53,0.5
4,1,9,53,0.5
1,1,9,54,0.5
2,1,9,54,0.5
3,1,9,54,0.5
4,1,9,54,0.5
1,1,9,55,0.5
2,1,9,55,0.5
3,1,9,55,0.5
4,1,9,55,0.5
1,1,9,56,0.5
2,1,9,56,0.5
3,1,9,56,0.5
4,1,9,56,0.5
1,1,9,57,0.5
2,1,9,57,0.5
3,1,9,57,0.5
4,1,9,57,0.5
1,1,9,58,0.5
2,1,9,58,0.5
3,1,9,58,0.5
4,1,9,58,0.5
1,1,9,59,0.5
2,1,9,59,0.5
3,1,9,59,0.5
4,1,9,59,0.5
1,1,9,60,0.5
2,1,9,60,0.5
3,1,9,60,0.5
4,1,9,60,0.5
1,1,10,0,0.3333333333333333
2,1,10,0,0.5
3,1,10,0,0.5
4,1,10,0,0.5
1,1,10,1,0.5
2,1,10,1,0.5
3,1,10,1,0.5
4,1,10,1,0.5
1,1,10,2,0.5
2,1,10,2,0.3333333333333333
3,1,10,2,0.5
4,1,10,2,0.5
1,1,10,3,0.3333333333333333
2,1,10,3,0.5
3,1,10,3,0.5
4,1,10,3,0.5
1,1,10,4,0.5
2,1,10,4,0.5
3,1,10,4,0.5
4,1,10,4,0.5
1,1,10,5,0.5
2,1,10,5,0.5
3,1,10,5,0.5
4,1,10,5,0.5
1,1,10,6,0.5
2,1,10,6,0.5
3,1,10,6,0.3333333333333333
4,1,10,6,0.5
1,1,10,7,0.5
2,1,10,7,0.3333333333333333
3,1,10,7,0.5
4,1,10,7,0.5
1,1,10,8,0.3333333333333333
